timestamp,value,anomaly_score_N,anomaly_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2011-07-01 00:00:01,0.401048098657,0.0301029996659,0.0301029996659,0,-0.22,-0.11,-0.11
2011-07-01 01:00:01,0.392718881005,0.0301029996659,0.0301029996659,0,-0.22,-0.11,-0.11
2011-07-01 02:00:01,0.309996119798,1.0,1.0,0,-0.22,-0.11,-0.11
2011-07-01 03:00:01,0.212938552018,1.0,1.0,0,-0.22,-0.11,-0.11
2011-07-01 04:00:01,0.205800905571,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-01 05:00:01,0.255867457952,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-01 06:00:01,0.306630479265,0.0301029996659,0.0301029996659,0,-0.22,-0.11,-0.11
2011-07-01 07:00:01,0.29600203814,0.0301029996659,0.0301029996659,0,-0.22,-0.11,-0.11
2011-07-01 08:00:01,0.530440128999,1.0,0.0301029996659,0,-0.22,-0.11,-0.11
2011-07-01 09:00:01,0.790249514633,1.0,0.0301029996659,0,-0.22,-0.11,-0.11
2011-07-01 10:00:01,0.743906815883,0.0301029996659,0.0301029996659,0,-0.22,-0.11,-0.11
2011-07-01 11:00:01,0.736919786741,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-01 12:00:01,0.697582243361,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-01 13:00:01,0.687341841286,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-01 14:00:01,0.517447938078,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-01 15:00:01,0.519026716424,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-01 16:00:01,0.51413336812,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-01 17:00:01,0.417275625868,0.0301029996659,0.0301029996659,0,-0.22,-0.11,-0.11
2011-07-01 18:00:01,0.24845741212,0.0301029996659,0.0301029996659,0,-0.22,-0.11,-0.11
2011-07-01 19:00:01,0.309360489543,0.0301029996659,0.0301029996659,0,-0.22,-0.11,-0.11
2011-07-01 20:00:01,0.273067885947,0.0301029996659,0.0301029996659,0,-0.22,-0.11,-0.11
